id;partida_id;clube;cartao;atleta;posicao;minuto
13744;7778;Flamengo;Amarelo;Jo∆o Gomes;Meio-campo;16
13745;7778;America-MG;Amarelo;Danilo Avelar;Zagueiro;21
13746;7779;Corinthians;Amarelo;Adson;Meio-campo;73
13747;7779;Santos;Amarelo;Rwan Philipe Rodrigues de Souza Cruz;Atacante;90+5
13748;7779;Santos;Amarelo;∂ngelo Gabriel;Meio-campo;23
13749;7780;Fortaleza;Amarelo;David;Atacante;88
13750;7780;Fortaleza;Amarelo;Marcelo Boeck;Goleiro;78
13751;7781;Avai;Amarelo;Bressan;Zagueiro;46
13752;7781;Avai;Amarelo;William Pottker;Meio-campo;18
13753;7782;Botafogo-RJ;Amarelo;Renzo Saravia;Meio-campo;90+6
13754;7782;Botafogo-RJ;Amarelo;Chay;Atacante;70
13755;7782;Fluminense;Amarelo;Gustavo Nonato Santana;Meio-campo;47
13756;7783;Goias;Amarelo;Matheus Sales;Meio-campo;20
13757;7783;Cuiaba;Amarelo;Vald°via;Meio-campo;90+6
13758;7783;Cuiaba;Amarelo;Jenison de Jesus Brito e Brito;Atacante;69
13759;7784;Ceara;Amarelo;Vin°cius;Atacante;39
13760;7784;Atletico-GO;Amarelo;Airton;Meio-campo;65
13761;7785;Sao Paulo;Amarelo;Rodrigo Nestor;Meio-campo;72
13762;7785;Sao Paulo;Amarelo;Patrick;Meio-campo;45+2
13763;7785;Juventude;Amarelo;Jadson;Meio-campo;79
13764;7785;Juventude;Amarelo;Capixaba;Meio-campo;45+2
13765;7783;Cuiaba;Vermelho;Alan Empereur;Zagueiro;83
13766;7781;Avai;Amarelo;Arthur Chaves;Zagueiro;49
13767;7781;Avai;Amarelo;Bruno Cortàs;Zagueiro;45+1
13768;7781;Palmeiras;Amarelo;Luan Garcia Teixeira;Zagueiro;4
13769;7782;Botafogo-RJ;Amarelo;Joel Carli;Zagueiro;89
13770;7782;Fluminense;Amarelo;John Kennedy;Atacante;90
13771;7783;Goias;Amarelo;Yan Souto;Zagueiro;74
13772;7783;Goias;Amarelo;Reynaldo Cesar Moraes;Zagueiro;16
13773;7783;Cuiaba;Amarelo;Jo∆o Lucas;Zagueiro;73
13774;7783;Cuiaba;Amarelo;Alan Empereur;Zagueiro;39
13775;7784;Ceara;Amarelo;Messias Rodrigues da Silva J£nior;Zagueiro;33
13776;7784;Atletico-GO;Amarelo;Ramon Menezes Roma;Zagueiro;51
13777;7785;Sao Paulo;Amarelo;Pablo Maia;Meio-campo;58
13778;7785;Juventude;Amarelo;Vitor Mendes;Zagueiro;89
13779;7785;Juventude;Amarelo;Ricardo Bueno;Atacante;70
13780;7789;Internacional;Vermelho;Matheus Cadorini;Atacante;90
13781;7786;Juventude;Amarelo;William Matheus;Zagueiro;28
13782;7787;Corinthians;Amarelo;Robert Renan;Zagueiro;88
13783;7787;Corinthians;Amarelo;Guilherme Biro;Atacante;40
13784;7788;Santos;Amarelo;Guilherme Camacho;Meio-campo;55
13785;7788;Santos;Amarelo;Felipe Jonatan;Zagueiro;23
13786;7788;Flamengo;Amarelo;Thiago Maia;Meio-campo;63
13787;7789;Ceara;Amarelo;Iury Lirio Freitas de Castilho;Meio-campo;65
13788;7789;Ceara;Amarelo;Richardson Fernandes dos Santos;Meio-campo;22
13789;7789;Internacional;Amarelo;Taison;Meio-campo;69
13790;7790;Palmeiras;Amarelo;Joaqu°n Piquerez;Zagueiro;57
13791;7790;Athletico-PR;Amarelo;Pedro Henrique Ribeiro Gonáalves;Zagueiro;39
13792;7790;Palmeiras;Vermelho;Gabriel Menino;Meio-campo;90+1
13793;7786;Juventude;Amarelo;Yuri Oliveira Lima;Meio-campo;84
13794;7786;Atletico-MG;Amarelo;Mariano Ferreira Filho;Zagueiro;80
13795;7787;Corinthians;Amarelo;J£nior Moraes;Atacante;49
13796;7788;Santos;Amarelo;Vinicius Zanocelo;Meio-campo;70
13797;7788;Santos;Amarelo;∂ngelo Gabriel;Meio-campo;43
13798;7788;Flamengo;Amarelo;Gabriel Barbosa Almeida;Atacante;70
13799;7789;Ceara;Amarelo;Nino Para°ba;Zagueiro;69
13800;7789;Ceara;Amarelo;Richard Candido Coelho;Meio-campo;25
13801;7789;Internacional;Amarelo;Heitor Rodrigues da Fonseca;Zagueiro;80
13802;7789;Internacional;Amarelo;MoisÇs Roberto Barbosa;Zagueiro;6
13803;7790;Athletico-PR;Amarelo;Abner Vin°cius;Zagueiro;45
13804;7794;Coritiba;Vermelho;Nathan;Zagueiro;84
13805;7794;Coritiba;Amarelo;Alef Manga;Meio-campo;33
13806;7794;Fortaleza;Amarelo;Juninho Capixaba;Meio-campo;80
13807;7792;Atletico-GO;Amarelo;Shaylon;Meio-campo;52
13808;7792;Atletico-GO;Amarelo;Gabriel Baralhas;Meio-campo;23
13809;7792;Sao Paulo;Amarelo;Gabriel Neves;Meio-campo;90+9
13810;7792;Sao Paulo;Amarelo;Leonardo Pinheiro;Zagueiro;54
13811;7792;Sao Paulo;Amarelo;Welington;Meio-campo;37
13812;7792;Sao Paulo;Amarelo;Diego Henrique Costa Barbosa;Zagueiro;28
13813;7793;America-MG;Amarelo;Henrique Almeida;Atacante;69
13814;7793;Goias;Amarelo;Pedro Ra£l;Atacante;90+5
13815;7794;Coritiba;Amarelo;Valdemir de Oliveira Soares;Meio-campo;42
13816;7794;Fortaleza;Amarelo;Cristian Chagas Tarouco;Zagueiro;85
13817;7794;Fortaleza;Amarelo;Ronald;Meio-campo;45
13818;7792;Atletico-GO;Amarelo;Edson Felipe da Cruz;Zagueiro;86
13819;7792;Atletico-GO;Amarelo;Jefferson;Zagueiro;35
13820;7792;Atletico-GO;Amarelo;Ramon Menezes Roma;Zagueiro;20
13821;7792;Sao Paulo;Amarelo;Luciano da Rocha Neves;Meio-campo;73
13822;7792;Sao Paulo;Amarelo;Rodrigo Nestor;Meio-campo;39
13823;7792;Sao Paulo;Amarelo;Jonathan Calleri;Atacante;29
13824;7793;America-MG;Amarelo;êder;Zagueiro;87
13825;7793;Goias;Amarelo;Fellipe Bastos;Meio-campo;90+7
13826;7795;Bragantino;Amarelo;Gabriel Novaes;Atacante;86
13827;7795;Botafogo-RJ;Amarelo;Renzo Saravia;Meio-campo;70
13828;7795;Botafogo-RJ;Amarelo;Matheus Nascimento;Atacante;45+2
13829;7795;Bragantino;Vermelho;Eric dos Santos Rodrigues;Meio-campo;90+5
13830;7795;Botafogo-RJ;Amarelo;Lucas Fernandes da Silva;Meio-campo;78
13831;7795;Botafogo-RJ;Amarelo;Vin°cius Lopes;Atacante;47
13832;7796;Avai;Amarelo;Bruno Cortàs;Zagueiro;68
13833;7796;Avai;Amarelo;Raniele;Meio-campo;43
13834;7797;Fluminense;Amarelo;Matheus Martins;Meio-campo;18
13835;7797;Ceara;Amarelo;Messias Rodrigues da Silva J£nior;Zagueiro;87
13836;7798;Goias;Amarelo;Fellipe Bastos;Meio-campo;64
13837;7798;Athletico-PR;Amarelo;Matheus Felipe Santos Nascimento;Zagueiro;66
13838;7796;Bragantino;Amarelo;LÇo Ortiz;Zagueiro;85
13839;7796;Avai;Amarelo;Rafael Vaz;Zagueiro;65
13840;7797;Fluminense;Amarelo;Felipe Melo;Meio-campo;77
13841;7797;Ceara;Amarelo;Richard Candido Coelho;Meio-campo;90+6
13842;7797;Ceara;Amarelo;Iury Lirio Freitas de Castilho;Meio-campo;69
13843;7798;Goias;Amarelo;Danilo Barcelos;Meio-campo;53
13844;7804;Botafogo-RJ;Vermelho;Daniel Borges;Meio-campo;90+2
13845;7799;Juventude;Amarelo;Thalisson Kelven;Zagueiro;86
13846;7800;Corinthians;Amarelo;Giovane;Atacante;81
13847;7800;Flamengo;Amarelo;Gabriel Barbosa Almeida;Atacante;90+7
13848;7800;Flamengo;Amarelo;Jo∆o Gomes;Meio-campo;75
13849;7801;Santos;Amarelo;Lucas Barbosa;Meio-campo;88
13850;7801;Santos;Amarelo;Rodrigo Fern†ndez;Meio-campo;49
13851;7801;Santos;Amarelo;Vinicius Zanocelo;Meio-campo;17
13852;7801;Atletico-GO;Amarelo;Ronaldo;Goleiro;72
13853;7801;Atletico-GO;Amarelo;Shaylon;Meio-campo;44
13854;7803;Atletico-MG;Amarelo;Hulk;Atacante;88
13855;7804;Cuiaba;Amarelo;Kelvin Osorio;Meio-campo;25
13856;7804;Botafogo-RJ;Amarelo;Daniel Borges;Meio-campo;58
13857;7804;Botafogo-RJ;Vermelho;Hugo;Meio-campo;73
13858;7799;Coritiba;Amarelo;Henrique Adriano Buss;Zagueiro;33
13859;7799;Juventude;Amarelo;Onitlasi J£nior de Moraes Rodrigues;Zagueiro;40
13860;7800;Corinthians;Amarelo;Rafael Ramos;Zagueiro;35
13861;7800;Flamengo;Amarelo;Pedro;Atacante;90+2
13862;7800;Flamengo;Amarelo;Fabr°cio Bruno;Zagueiro;16
13863;7801;Santos;Amarelo;Guilherme Camacho;Meio-campo;60
13864;7801;Santos;Amarelo;Carlos S†nchez;Meio-campo;32
13865;7801;Atletico-GO;Amarelo;Hayner;Zagueiro;90+4
13866;7801;Atletico-GO;Amarelo;Luiz Fernando Moraes dos Santos;Atacante;60
13867;7802;Palmeiras;Amarelo;Rony;Atacante;73
13868;7803;Sao Paulo;Amarelo;Igor Vin°cius;Meio-campo;78
13869;7804;Botafogo-RJ;Amarelo;Jeffinho;Atacante;90+4
13870;7805;America-MG;Amarelo;Luan Patrick;Zagueiro;90
13871;7805;America-MG;Amarelo;Lucas Kal;Meio-campo;60
13872;7805;America-MG;Amarelo;Juninho;Meio-campo;90+10
13873;7805;America-MG;Amarelo;Pedrinho;Meio-campo;73
13874;7805;America-MG;Amarelo;Germ†n Conti;Zagueiro;20
13875;7806;Athletico-PR;Amarelo;Pedro Henrique Azevedo Pereira;Zagueiro;90+4
13876;7806;Internacional;Amarelo;Carlos de Pena;Meio-campo;27
13877;7808;Avai;Amarelo;Bissoli;Atacante;88
13878;7808;Avai;Amarelo;Eduardo Jacinto de Biasi;Meio-campo;40
13879;7808;Avai;Amarelo;Bruno CÇsar Pereira da Silva;Meio-campo;16
13880;7808;Santos;Amarelo;LÇo Baptist∆o;Meio-campo;56
13881;7809;Ceara;Amarelo;ClÇber;Atacante;38
13882;7806;Internacional;Amarelo;Kaique Rocha;Zagueiro;90+1
13883;7807;Coritiba;Amarelo;Matheus Alexandre Anast†cio de Souza;Zagueiro;88
13884;7808;Avai;Amarelo;Raniele;Meio-campo;65
13885;7808;Avai;Amarelo;Bruno Cortàs;Zagueiro;16
13886;7808;Santos;Amarelo;Eduardo;Zagueiro;76
13887;7808;Santos;Amarelo;Marcos Leonardo Santos Almeida;Atacante;27
13888;7809;Corinthians;Amarelo;Giovane;Atacante;71
13889;7810;Juventude;Amarelo;Vitor Gabriel;Atacante;89
13890;7810;Goias;Amarelo;Magno Jose da Silva;Zagueiro;90+1
13891;7810;Goias;Amarelo;Diego;Meio-campo;29
13892;7811;Sao Paulo;Amarelo;Patrick;Meio-campo;67
13893;7811;Sao Paulo;Amarelo;Diego Henrique Costa Barbosa;Zagueiro;18
13894;7811;Fluminense;Amarelo;AndrÇ Trindade;Meio-campo;78
13895;7812;Botafogo-RJ;Amarelo;Romildo Del Piage;Meio-campo;82
13896;7812;Botafogo-RJ;Amarelo;Danilo Neves;Meio-campo;30
13897;7812;Atletico-MG;Amarelo;Allan Rodrigues de Souza;Meio-campo;40
13898;7813;Atletico-GO;Amarelo;Wellington Rato;Meio-campo;48
13899;7814;America-MG;Amarelo;Luan Patrick;Zagueiro;61
13900;7814;Bragantino;Amarelo;Bruno Praxedes;Meio-campo;82
13901;7810;Juventude;Amarelo;Paulo;Meio-campo;51
13902;7810;Goias;Amarelo;Caio Vin°cius da Conceiá∆o;Meio-campo;80
13903;7811;Sao Paulo;Amarelo;Jonathan Calleri;Atacante;79
13904;7811;Sao Paulo;Amarelo;Luciano da Rocha Neves;Atacante;31
13905;7811;Fluminense;Amarelo;Caio Paulista;Zagueiro;85
13906;7812;Botafogo-RJ;Amarelo;Lucas Mezenga;Zagueiro;90+5
